Time;Tdry;Iet_h;Iet_n;Igl_h;Idir_n;Idif_h;Tdry_mod;Tdry_Ideal;;;
4/12/2002 07;3,2;0;1409;0;0;0;4,423;-0,218;;;
4/12/2002 08;4;78;1409;12;0;12;4,421;0,568;;;
4/12/2002 09;4,8;260;1409;32;0;32;4,418;1,595;;;
4/12/2002 10;5,3;400;1409;59;0;59;4,415;2,794;;;
4/12/2002 11;5,7;486;1409;77;0;77;4,411;4,082;;;
4/12/2002 12;6,2;513;1409;83;0;83;4,406;5,37;;;
4/12/2002 13;6,2;479;1409;97;0;97;4,401;6,572;;;
4/12/2002 14;6,3;385;1409;88;0;88;4,395;7,605;;;
4/12/2002 15;6,3;239;1409;52;0;52;4,39;8,398;;;
4/12/2002 16;6,1;58;1409;7;0;7;4,384;8,896;;;
4/12/2002 17;6;0;1409;0;0;0;4,379;9,066;;;
4/12/2002 18;5,8;0;1409;0;0;0;4,374;8,896;;;
4/12/2002 19;5,8;0;1409;0;0;0;4,369;8,397;;;
4/12/2002 20;5,7;0;1409;0;0;0;4,364;7,602;;;
4/12/2002 21;5,7;0;1409;0;0;0;4,36;6,565;;;
4/12/2002 22;5,5;0;1409;0;0;0;4,355;5,357;;;
4/12/2002 23;5,3;0;1409;0;0;0;4,351;4,059;;;
5/12/2002 00;5,1;0;1409;0;0;0;4,347;2,76;;;
5/12/2002 01;5;0;1409;0;0;0;4,344;1,547;;;
5/12/2002 02;4,8;0;1409;0;0;0;4,34;0,503;;;
5/12/2002 03;4,7;0;1409;0;0;0;4,337;-0,302;;;
5/12/2002 04;4,6;0;1409;0;0;0;4,333;-0,813;;;
5/12/2002 05;4,5;0;1409;0;0;0;4,33;-0,995;;;
5/12/2002 06;4,4;0;1409;0;0;0;4,326;-0,837;;;
5/12/2002 07;5;0;1409;0;0;0;4,323;-0,35;;;
5/12/2002 08;4,8;75;1409;6;0;6;4,319;0,433;;;
5/12/2002 09;4,6;256;1409;32;0;32;4,315;1,458;;;
5/12/2002 10;4,6;396;1409;58;0;58;4,312;2,655;;;
5/12/2002 11;4,7;483;1409;76;0;76;4,307;3,942;;;
5/12/2002 12;4,7;510;1409;82;0;82;4,302;5,232;;;
5/12/2002 13;4,8;476;1409;75;0;75;4,295;6,435;;;
5/12/2002 14;5;383;1409;56;0;56;4,289;7,47;;;
5/12/2002 15;4,7;238;1409;28;0;28;4,282;8,266;;;
5/12/2002 16;5;57;1409;5;0;5;4,274;8,769;;;
5/12/2002 17;4,7;0;1409;0;0;0;4,268;8,943;;;
5/12/2002 18;4,5;0;1409;0;0;0;4,263;8,777;;;
5/12/2002 19;4,4;0;1409;0;0;0;4,258;8,282;;;
5/12/2002 20;4,3;0;1409;0;0;0;4,255;7,49;;;
5/12/2002 21;4,2;0;1409;0;0;0;4,252;6,456;;;
5/12/2002 22;4,1;0;1409;0;0;0;4,25;5,25;;;
5/12/2002 23;3,9;0;1409;0;0;0;4,248;3,953;;;
6/12/2002 00;3,8;0;1409;0;0;0;4,246;2,653;;;
6/12/2002 01;3,7;0;1409;0;0;0;4,245;1,439;;;
6/12/2002 02;3,7;0;1409;0;0;0;4,243;0,392;;;
6/12/2002 03;3,6;0;1409;0;0;0;4,242;-0,416;;;
6/12/2002 04;3,5;0;1409;0;0;0;4,241;-0,93;;;
6/12/2002 05;3,5;0;1409;0;0;0;4,24;-1,117;;;
6/12/2002 06;3,4;0;1409;0;0;0;4,239;-0,963;;;
6/12/2002 07;3,4;0;1409;0;0;0;4,239;-0,48;;;
6/12/2002 08;3,4;72;1409;6;0;6;4,238;0,3;;;
6/12/2002 09;3,4;253;1409;31;0;31;4,235;1,323;;;
6/12/2002 10;3,8;393;1409;58;0;58;4,232;2,518;;;
6/12/2002 11;4,1;480;1409;76;0;76;4,228;3,805;;;
6/12/2002 12;4,5;508;1409;82;0;82;4,222;5,095;;;
6/12/2002 13;4,6;474;1409;75;0;75;4,215;6,3;;;
6/12/2002 14;4,6;382;1409;56;0;56;4,208;7,338;;;
6/12/2002 15;4,7;237;1409;28;0;28;4,201;8,137;;;
6/12/2002 16;4,5;56;1409;5;0;5;4,193;8,644;;;
6/12/2002 17;4,2;0;1409;0;0;0;4,186;8,822;;;
6/12/2002 18;4;0;1409;0;0;0;4,179;8,661;;;
6/12/2002 19;3,8;0;1409;0;0;0;4,173;8,169;;;
6/12/2002 20;3,6;0;1409;0;0;0;4,167;7,381;;;
6/12/2002 21;3,4;0;1409;0;0;0;4,162;6,35;;;
6/12/2002 22;3,4;0;1409;0;0;0;4,157;5,145;;;
6/12/2002 23;3,4;0;1409;0;0;0;4,152;3,848;;;
7/12/2002 00;3,4;0;1410;0;0;0;4,147;2,548;;;
7/12/2002 01;3,5;0;1410;0;0;0;4,142;1,332;;;
7/12/2002 02;3,5;0;1410;0;0;0;4,137;0,283;;;
7/12/2002 03;3,6;0;1410;0;0;0;4,131;-0,528;;;
7/12/2002 04;3,7;0;1410;0;0;0;4,126;-1,046;;;
7/12/2002 05;3,7;0;1410;0;0;0;4,121;-1,237;;;
7/12/2002 06;3,8;0;1410;0;0;0;4,116;-1,087;;;
7/12/2002 07;3,8;0;1410;0;0;0;4,111;-0,607;;;
7/12/2002 08;3,7;69;1410;6;0;6;4,106;0,169;;;
7/12/2002 09;3,7;249;1410;31;0;31;4,1;1,189;;;
7/12/2002 10;4;390;1410;57;0;57;4,094;2,383;;;
7/12/2002 11;4,3;477;1410;75;0;75;4,087;3,67;;;
7/12/2002 12;4,6;505;1410;81;0;81;4,079;4,96;;;
7/12/2002 13;4,6;472;1410;96;0;96;4,071;6,167;;;
7/12/2002 14;4,7;380;1410;87;0;87;4,063;7,207;;;
7/12/2002 15;4,7;235;1410;51;0;51;4,055;8,01;;;
7/12/2002 16;4,7;56;1410;7;0;7;4,047;8,521;;;
7/12/2002 17;4,6;0;1410;0;0;0;4,039;8,703;;;
7/12/2002 18;4,6;0;1410;0;0;0;4,032;8,546;;;
7/12/2002 19;4;0;1410;0;0;0;4,024;8,058;;;
7/12/2002 20;4;0;1410;0;0;0;4,017;7,274;;;
7/12/2002 21;4;0;1410;0;0;0;4,009;6,245;;;
7/12/2002 22;3,9;0;1410;0;0;0;4,002;5,042;;;
7/12/2002 23;3,8;0;1410;0;0;0;3,994;3,746;;;
8/12/2002 00;3,7;0;1410;0;0;0;3,987;2,446;;;
8/12/2002 01;3,5;0;1410;0;0;0;3,979;1,228;;;
8/12/2002 02;3,4;0;1410;0;0;0;3,972;0,177;;;
8/12/2002 03;3,2;0;1410;0;0;0;3,964;-0,637;;;
8/12/2002 04;3,1;0;1410;0;0;0;3,957;-1,159;;;
8/12/2002 05;3,1;0;1410;0;0;0;3,951;-1,354;;;
8/12/2002 06;3;0;1410;0;0;0;3,944;-1,208;;;
8/12/2002 07;2,9;0;1410;0;0;0;3,938;-0,732;;;
8/12/2002 08;2,9;66;1410;5;0;5;3,931;0,041;;;
8/12/2002 09;2,8;246;1410;30;0;30;3,925;1,058;;;
8/12/2002 10;2,9;387;1410;57;0;57;3,918;2,251;;;
8/12/2002 11;3,1;475;1410;75;0;75;3,912;3,537;;;
8/12/2002 12;3,2;503;1410;81;0;81;3,905;4,828;;;
8/12/2002 13;3,2;470;1410;74;0;74;3,899;6,036;;;
8/12/2002 14;3,2;379;1410;55;0;55;3,892;7,079;;;
8/12/2002 15;3,2;235;1410;28;0;28;3,886;7,885;;;
8/12/2002 16;2,9;55;1410;5;0;5;3,879;8,4;;;
8/12/2002 17;2,6;0;1410;0;0;0;3,873;8,587;;;
8/12/2002 18;2,3;0;1410;0;0;0;3,868;8,433;;;
8/12/2002 19;2,3;0;1410;0;0;0;3,863;7,95;;;
8/12/2002 20;2,2;0;1410;0;0;0;3,858;7,168;;;
8/12/2002 21;2,2;0;1410;0;0;0;3,853;6,142;;;
8/12/2002 22;2,1;0;1410;0;0;0;3,849;4,941;;;
8/12/2002 23;2;0;1410;0;0;0;3,845;3,646;;;
9/12/2002 00;1,9;0;1411;0;0;0;3,841;2,345;;;
9/12/2002 01;1,7;0;1411;0;0;0;3,838;1,126;;;
9/12/2002 02;1,4;0;1411;0;0;0;3,835;0,073;;;
9/12/2002 03;1,2;0;1411;0;0;0;3,832;-0,745;;;
9/12/2002 04;1;0;1411;0;0;0;3,83;-1,271;;;
9/12/2002 05;0,9;0;1411;0;0;0;3,828;-1,469;;;
9/12/2002 06;0,7;0;1411;0;0;0;3,828;-1,328;;;
9/12/2002 07;0,9;0;1411;0;0;0;3,828;-0,855;;;
9/12/2002 08;1,2;63;1411;5;0;5;3,828;-0,085;;;
9/12/2002 09;1,4;243;1411;30;0;30;3,826;0,93;;;
9/12/2002 10;1,5;384;1411;56;0;56;3,823;2,121;;;
9/12/2002 11;1,7;472;1411;75;0;75;3,82;3,406;;;
9/12/2002 12;1,8;501;1411;81;0;81;3,816;4,698;;;
9/12/2002 13;2,1;469;1411;95;0;95;3,812;5,908;;;
9/12/2002 14;2,5;377;1411;86;0;86;3,808;6,953;;;
9/12/2002 15;2,8;234;1411;51;0;51;3,804;7,763;;;
9/12/2002 16;2,9;55;1411;8;0;8;3,799;8,281;;;
9/12/2002 17;3,1;0;1411;0;0;0;3,796;8,472;;;
9/12/2002 18;3,2;0;1411;0;0;0;3,794;8,323;;;
9/12/2002 19;2,6;0;1411;0;0;0;3,792;7,843;;;
9/12/2002 20;2,1;0;1411;0;0;0;3,792;7,065;;;
9/12/2002 21;1,5;0;1411;0;0;0;3,792;6,042;;;
9/12/2002 22;0,9;0;1411;0;0;0;3,792;4,843;;;
9/12/2002 23;0,3;0;1411;0;0;0;3,793;3,548;;;
10/12/2002 00;-0,3;0;1411;0;0;0;3,795;2,247;;;
10/12/2002 01;0,7;0;1411;0;0;0;3,796;1,027;;;
10/12/2002 02;1,7;0;1411;0;0;0;3,798;-0,03;;;
10/12/2002 03;2,7;0;1411;0;0;0;3,8;-0,85;;;
10/12/2002 04;3,2;0;1411;0;0;0;3,803;-1,38;;;
10/12/2002 05;3,7;0;1411;0;0;0;3,805;-1,582;;;
10/12/2002 06;4,2;0;1411;0;0;0;3,808;-1,445;;;
10/12/2002 07;4;0;1411;0;0;0;3,81;-0,976;;;
10/12/2002 08;3,7;61;1411;8;0;8;3,811;-0,209;;;
10/12/2002 09;3,5;240;1411;53;0;53;3,811;0,803;;;
10/12/2002 10;3,8;381;1411;87;0;87;3,81;1,993;;;
10/12/2002 11;4,2;470;1411;96;0;96;3,808;3,277;;;
10/12/2002 12;4,5;499;1411;80;0;80;3,805;4,569;;;
10/12/2002 13;4,6;467;1411;95;0;95;3,801;5,781;;;
10/12/2002 14;4,8;376;1411;86;0;86;3,797;6,829;;;
10/12/2002 15;4,9;233;1411;51;0;51;3,791;7,642;;;
10/12/2002 16;4,5;54;1411;8;0;8;3,785;8,164;;;
10/12/2002 17;4;0;1411;0;0;0;3,779;8,359;;;
10/12/2002 18;3,6;0;1411;0;0;0;3,774;8,215;;;
10/12/2002 19;3,1;0;1411;0;0;0;3,77;7,739;;;
10/12/2002 20;2,7;0;1411;0;0;0;3,765;6,965;;;
10/12/2002 21;2,2;0;1411;0;0;0;3,76;5,944;;;
10/12/2002 22;2;0;1411;0;0;0;3,755;4,746;;;
10/12/2002 23;1,7;0;1411;0;0;0;3,75;3,453;;;
11/12/2002 00;1,5;0;1411;0;0;0;3,747;2,151;;;
11/12/2002 01;1,2;0;1411;0;0;0;3,744;0,929;;;
11/12/2002 02;1;0;1411;0;0;0;3,743;-0,129;;;
11/12/2002 03;2,3;0;1411;0;0;0;3,742;-0,953;;;
11/12/2002 04;2,1;0;1411;0;0;0;3,741;-1,486;;;
11/12/2002 05;1,9;0;1411;0;0;0;3,741;-1,693;;;
11/12/2002 06;1,7;0;1411;0;0;0;3,741;-1,559;;;
11/12/2002 07;1;0;1411;0;0;0;3,74;-1,095;;;
11/12/2002 08;1,8;58;1411;9;0;9;3,739;-0,331;;;
11/12/2002 09;2,7;237;1411;52;0;52;3,738;0,679;;;
11/12/2002 10;3,2;379;1411;114;6;112;3,737;1,867;;;
11/12/2002 11;3,8;467;1411;168;61;148;3,735;3,151;;;
11/12/2002 12;4,3;497;1411;200;71;175;3,733;4,444;;;
11/12/2002 13;4,6;466;1411;233;274;142;3,73;5,657;;;
11/12/2002 14;4,8;376;1411;199;382;96;3,727;6,707;;;
11/12/2002 15;5,1;233;1411;108;233;70;3,724;7,524;;;
11/12/2002 16;4,1;54;1411;18;0;18;3,72;8,05;;;
11/12/2002 17;3,1;0;1411;0;0;0;3,717;8,249;;;
11/12/2002 18;2,1;0;1411;0;0;0;3,715;8,108;;;
11/12/2002 19;1,3;0;1411;0;0;0;3,714;7,637;;;
11/12/2002 20;0,6;0;1411;0;0;0;3,714;6,866;;;
11/12/2002 21;-0,2;0;1411;0;0;0;3,713;5,848;;;
11/12/2002 22;-1;0;1411;0;0;0;3,713;4,652;;;
11/12/2002 23;-1,1;0;1411;0;0;0;3,713;3,359;;;
12/12/2002 00;-1,1;0;1412;0;0;0;3,712;2,057;;;
12/12/2002 01;-1,2;0;1412;0;0;0;3,711;0,834;;;
12/12/2002 02;-1,4;0;1412;0;0;0;3,709;-0,227;;;
12/12/2002 03;-1,5;0;1412;0;0;0;3,707;-1,054;;;
12/12/2002 04;-0,8;0;1412;0;0;0;3,705;-1,591;;;
12/12/2002 05;0;0;1412;0;0;0;3,702;-1,801;;;
12/12/2002 06;0,7;0;1412;0;0;0;3,7;-1,672;;;
12/12/2002 07;0,7;0;1412;0;0;0;3,698;-1,211;;;
12/12/2002 08;0,8;56;1412;5;0;5;3,694;-0,451;;;
12/12/2002 09;0,8;234;1412;28;0;28;3,69;0,557;;;
12/12/2002 10;1,1;376;1412;55;0;55;3,685;1,743;;;
12/12/2002 11;1,5;465;1412;73;0;73;3,679;3,027;;;
12/12/2002 12;1,8;495;1412;79;0;79;3,673;4,32;;;
12/12/2002 13;1,8;465;1412;73;0;73;3,665;5,535;;;
12/12/2002 14;1,9;375;1412;54;0;54;3,658;6,588;;;
12/12/2002 15;1,9;232;1412;28;0;28;3,65;7,408;;;
12/12/2002 16;1,9;54;1412;5;0;5;3,642;7,937;;;
12/12/2002 17;1,9;0;1412;0;0;0;3,635;8,141;;;
12/12/2002 18;1,9;0;1412;0;0;0;3,629;8,005;;;
12/12/2002 19;1,8;0;1412;0;0;0;3,624;7,537;;;
12/12/2002 20;1,6;0;1412;0;0;0;3,62;6,77;;;
12/12/2002 21;1,5;0;1412;0;0;0;3,618;5,754;;;
12/12/2002 22;1,2;0;1412;0;0;0;3,617;4,56;;;
12/12/2002 23;0,9;0;1412;0;0;0;3,616;3,268;;;
13/12/2002 00;0,6;0;1412;0;0;0;3,615;1,966;;;
13/12/2002 01;0,4;0;1412;0;0;0;3,613;0,741;;;
13/12/2002 02;0,1;0;1412;0;0;0;3,612;-0,322;;;
13/12/2002 03;-0,1;0;1412;0;0;0;3,61;-1,152;;;
13/12/2002 04;-0,2;0;1412;0;0;0;3,609;-1,693;;;
13/12/2002 05;-0,3;0;1412;0;0;0;3,608;-1,907;;;
13/12/2002 06;-0,4;0;1412;0;0;0;3,606;-1,782;;;
13/12/2002 07;-0,3;0;1412;0;0;0;3,605;-1,325;;;
13/12/2002 08;-0,3;54;1412;5;0;5;3,604;-0,568;;;
13/12/2002 09;-0,2;232;1412;28;0;28;3,602;0,437;;;
13/12/2002 10;0,2;374;1412;54;0;54;3,601;1,622;;;
13/12/2002 11;0,6;463;1412;73;0;73;3,599;2,905;;;
13/12/2002 12;1;494;1412;79;0;79;3,597;4,199;;;
13/12/2002 13;2;464;1412;91;0;91;3,595;5,415;;;
13/12/2002 14;3;374;1412;80;0;80;3,592;6,471;;;
13/12/2002 15;3,1;232;1412;47;0;47;3,59;7,294;;;
13/12/2002 16;2,8;54;1412;8;0;8;3,587;7,827;;;
13/12/2002 17;2,5;0;1412;0;0;0;3,584;8,035;;;
13/12/2002 18;2,7;0;1412;0;0;0;3,583;7,903;;;
13/12/2002 19;2,7;0;1412;0;0;0;3,582;7,439;;;
13/12/2002 20;2,8;0;1412;0;0;0;3,581;6,675;;;
13/12/2002 21;3,1;0;1412;0;0;0;3,58;5,663;;;
13/12/2002 22;3,4;0;1412;0;0;0;3,579;4,471;;;
13/12/2002 23;3,6;0;1412;0;0;0;3,579;3,179;;;
14/12/2002 00;3,9;0;1412;0;0;0;3,579;1,877;;;
14/12/2002 01;4,4;0;1412;0;0;0;3,579;0,651;;;
14/12/2002 02;5;0;1412;0;0;0;3,579;-0,415;;;
14/12/2002 03;5,5;0;1412;0;0;0;3,58;-1,248;;;
14/12/2002 04;5,2;0;1412;0;0;0;3,58;-1,792;;;
14/12/2002 05;4,8;0;1412;0;0;0;3,58;-2,011;;;
14/12/2002 06;4,5;0;1412;0;0;0;3,581;-1,889;;;
14/12/2002 07;5;0;1412;0;0;0;3,581;-1,436;;;
14/12/2002 08;5,4;52;1412;12;0;12;3,581;-0,682;;;
14/12/2002 09;5,9;229;1412;49;0;49;3,581;0,32;;;
14/12/2002 10;6,5;372;1412;98;3;97;3,581;1,503;;;
14/12/2002 11;7,1;462;1412;131;11;128;3,582;2,786;;;
14/12/2002 12;7,7;493;1412;143;18;137;3,582;4,08;;;
14/12/2002 13;8,3;463;1412;195;173;138;3,581;5,298;;;
14/12/2002 14;9;374;1412;180;314;96;3,581;6,356;;;
14/12/2002 15;7,9;232;1412;103;248;62;3,581;7,182;;;
14/12/2002 16;5,9;55;1412;18;0;18;3,581;7,72;;;
14/12/2002 17;4;0;1412;0;0;0;3,581;7,932;;;
14/12/2002 18;3,1;0;1412;0;0;0;3,581;7,804;;;
14/12/2002 19;2;0;1412;0;0;0;3,582;7,344;;;
14/12/2002 20;1;0;1412;0;0;0;3,582;6,584;;;
14/12/2002 21;0,4;0;1412;0;0;0;3,583;5,574;;;
14/12/2002 22;0,1;0;1412;0;0;0;3,583;4,383;;;
14/12/2002 23;-0,1;0;1412;0;0;0;3,584;3,093;;;
15/12/2002 00;-0,4;0;1412;0;0;0;3,584;1,79;;;
15/12/2002 01;-0,2;0;1412;0;0;0;3,585;0,563;;;
15/12/2002 02;0,1;0;1412;0;0;0;3,586;-0,505;;;
15/12/2002 03;0,3;0;1412;0;0;0;3,586;-1,341;;;
15/12/2002 04;0,1;0;1412;0;0;0;3,587;-1,889;;;
15/12/2002 05;0;0;1412;0;0;0;3,588;-2,112;;;
15/12/2002 06;1,4;0;1412;0;0;0;3,588;-1,994;;;
15/12/2002 07;1,4;0;1412;0;0;0;3,589;-1,545;;;
15/12/2002 08;2,1;50;1412;4;0;4;3,589;-0,795;;;
15/12/2002 09;2,8;227;1412;27;0;27;3,589;0,205;;;
15/12/2002 10;3,8;370;1412;84;0;84;3,589;1,387;;;
15/12/2002 11;4,7;460;1412;149;22;142;3,588;2,668;;;
15/12/2002 12;5,7;492;1412;197;102;161;3,586;3,963;;;
15/12/2002 13;5,5;462;1412;166;60;146;3,584;5,183;;;
15/12/2002 14;5,3;374;1412;112;6;110;3,582;6,243;;;
15/12/2002 15;5,1;232;1412;51;0;51;3,579;7,073;;;
15/12/2002 16;4,9;55;1412;7;0;7;3,575;7,614;;;
15/12/2002 17;4,7;0;1412;0;0;0;3,573;7,831;;;
15/12/2002 18;4,5;0;1412;0;0;0;3,572;7,707;;;
15/12/2002 19;4,2;0;1412;0;0;0;3,571;7,251;;;
15/12/2002 20;3,9;0;1412;0;0;0;3,572;6,494;;;
15/12/2002 21;3,6;0;1412;0;0;0;3,572;5,487;;;
15/12/2002 22;3,8;0;1412;0;0;0;3,574;4,299;;;
15/12/2002 23;4;0;1412;0;0;0;3,576;3,009;;;
16/12/2002 00;3,9;0;1413;0;0;0;3,578;1,706;;;
16/12/2002 01;3,9;0;1413;0;0;0;3,582;0,477;;;
16/12/2002 02;3,9;0;1413;0;0;0;3,584;-0,593;;;
16/12/2002 03;3,9;0;1413;0;0;0;3,587;-1,432;;;
16/12/2002 04;4;0;1413;0;0;0;3,588;-1,984;;;
16/12/2002 05;4;0;1413;0;0;0;3,59;-2,211;;;
16/12/2002 06;4,1;0;1413;0;0;0;3,591;-2,097;;;
16/12/2002 07;4;0;1413;0;0;0;3,591;-1,652;;;
16/12/2002 08;4,2;49;1413;4;0;4;3,591;-0,905;;;
16/12/2002 09;4,5;225;1413;26;0;26;3,591;0,093;;;
16/12/2002 10;4,9;368;1413;53;0;53;3,59;1,273;;;
16/12/2002 11;5,2;459;1413;71;0;71;3,589;2,554;;;
16/12/2002 12;5,6;491;1413;78;0;78;3,588;3,849;;;
16/12/2002 13;5,8;462;1413;72;0;72;3,586;5,07;;;
16/12/2002 14;6,1;374;1413;54;0;54;3,584;6,133;;;
16/12/2002 15;6,3;233;1413;28;0;28;3,581;6,966;;;
16/12/2002 16;6,4;55;1413;5;0;5;3,578;7,511;;;
16/12/2002 17;6,6;0;1413;0;0;0;3,576;7,732;;;
16/12/2002 18;6,7;0;1413;0;0;0;3,575;7,613;;;
16/12/2002 19;7;0;1413;0;0;0;3,575;7,161;;;
16/12/2002 20;7,2;0;1413;0;0;0;3,576;6,407;;;
16/12/2002 21;7,5;0;1413;0;0;0;3,578;5,403;;;
16/12/2002 22;7,6;0;1413;0;0;0;3,58;4,216;;;
16/12/2002 23;7,8;0;1413;0;0;0;3,583;2,927;;;
17/12/2002 00;7,9;0;1413;0;0;0;3,586;1,624;;;
17/12/2002 01;7,9;0;1413;0;0;0;3,589;0,394;;;
17/12/2002 02;7,9;0;1413;0;0;0;3,593;-0,679;;;
17/12/2002 03;7,9;0;1413;0;0;0;3,596;-1,521;;;
17/12/2002 04;7,9;0;1413;0;0;0;3,598;-2,076;;;
17/12/2002 05;7,8;0;1413;0;0;0;3,599;-2,307;;;
17/12/2002 06;7,8;0;1413;0;0;0;3,598;-2,197;;;
17/12/2002 07;8;0;1413;0;0;0;3,594;-1,756;;;
17/12/2002 08;8,1;47;1413;6;0;6;3,592;-1,012;;;
17/12/2002 09;8,3;223;1413;47;0;47;3,591;-0,017;;;
17/12/2002 10;8,8;366;1413;96;2;95;3,591;1,161;;;
17/12/2002 11;9,3;457;1413;130;10;126;3,591;2,442;;;
17/12/2002 12;9,8;490;1413;142;18;136;3,59;3,737;;;
17/12/2002 13;9,5;461;1413;131;11;128;3,589;4,96;;;
17/12/2002 14;9,3;374;1413;99;4;98;3,588;6,026;;;
17/12/2002 15;9;233;1413;51;0;51;3,587;6,862;;;
17/12/2002 16;8,1;56;1413;12;0;12;3,586;7,411;;;
17/12/2002 17;7,3;0;1413;0;0;0;3,585;7,636;;;
17/12/2002 18;6,4;0;1413;0;0;0;3,585;7,52;;;
17/12/2002 19;5,7;0;1413;0;0;0;3,586;7,073;;;
17/12/2002 20;5;0;1413;0;0;0;3,586;6,323;;;
17/12/2002 21;4,3;0;1413;0;0;0;3,584;5,321;;;
17/12/2002 22;4;0;1413;0;0;0;3,58;4,136;;;
17/12/2002 23;3,9;0;1413;0;0;0;3,578;2,848;;;
18/12/2002 00;3,8;0;1413;0;0;0;3,576;1,544;;;
18/12/2002 01;4,7;0;1413;0;0;0;3,576;0,313;;;
18/12/2002 02;5,6;0;1413;0;0;0;3,575;-0,762;;;
18/12/2002 03;6,5;0;1413;0;0;0;3,575;-1,607;;;
18/12/2002 04;6,8;0;1413;0;0;0;3,575;-2,166;;;
18/12/2002 05;7,2;0;1413;0;0;0;3,575;-2,401;;;
18/12/2002 06;7,5;0;1413;0;0;0;3,574;-2,295;;;
18/12/2002 07;7,4;0;1413;0;0;0;3,574;-1,857;;;
18/12/2002 08;7,2;46;1413;4;0;4;3,574;-1,117;;;
18/12/2002 09;7,1;221;1413;26;0;26;3,574;-0,124;;;
18/12/2002 10;7,1;365;1413;52;0;52;3,573;1,052;;;
18/12/2002 11;7,1;456;1413;71;0;71;3,571;2,332;;;
18/12/2002 12;7,1;489;1413;78;0;78;3,568;3,628;;;
18/12/2002 13;6,9;461;1413;72;0;72;3,565;4,852;;;
18/12/2002 14;6,7;374;1413;54;0;54;3,562;5,92;;;
18/12/2002 15;6,5;234;1413;28;0;28;3,56;6,76;;;
18/12/2002 16;5,5;57;1413;5;0;5;3,558;7,313;;;
18/12/2002 17;4,4;0;1413;0;0;0;3,556;7,542;;;
18/12/2002 18;3,4;0;1413;0;0;0;3,554;7,431;;;
18/12/2002 19;3,3;0;1413;0;0;0;3,552;6,987;;;
18/12/2002 20;3,1;0;1413;0;0;0;3,55;6,24;;;
18/12/2002 21;3;0;1413;0;0;0;3,549;5,242;;;
18/12/2002 22;2,9;0;1413;0;0;0;3,547;4,059;;;
18/12/2002 23;2,8;0;1413;0;0;0;3,545;2,771;;;
19/12/2002 00;2,7;0;1413;0;0;0;3,542;1,467;;;
19/12/2002 01;1,8;0;1413;0;0;0;3,538;0,235;;;
19/12/2002 02;0,8;0;1413;0;0;0;3,534;-0,842;;;
19/12/2002 03;-0,1;0;1413;0;0;0;3,529;-1,691;;;
19/12/2002 04;-0,3;0;1413;0;0;0;3,524;-2,253;;;
19/12/2002 05;-0,4;0;1413;0;0;0;3,518;-2,492;;;
19/12/2002 06;-0,6;0;1413;0;0;0;3,512;-2,39;;;
19/12/2002 07;-0,2;0;1413;0;0;0;3,505;-1,956;;;
19/12/2002 08;0,1;44;1413;15;0;15;3,5;-1,219;;;
19/12/2002 09;0,5;219;1413;100;68;89;3,496;-0,229;;;
19/12/2002 10;1,6;363;1413;191;332;105;3,494;0,945;;;
19/12/2002 11;2,8;455;1413;228;297;131;3,492;2,225;;;
19/12/2002 12;3,9;489;1413;196;105;160;3,489;3,521;;;
19/12/2002 13;4;461;1413;150;23;143;3,486;4,747;;;
19/12/2002 14;4,2;374;1413;86;0;86;3,484;5,818;;;
19/12/2002 15;4,3;235;1413;28;0;28;3,481;6,66;;;
19/12/2002 16;4,2;57;1413;5;0;5;3,478;7,217;;;
19/12/2002 17;4;0;1413;0;0;0;3,474;7,45;;;
19/12/2002 18;3,9;0;1413;0;0;0;3,471;7,343;;;
19/12/2002 19;3,1;0;1413;0;0;0;3,468;6,904;;;
19/12/2002 20;2,4;0;1413;0;0;0;3,465;6,161;;;
19/12/2002 21;1,6;0;1413;0;0;0;3,462;5,165;;;
19/12/2002 22;1,5;0;1413;0;0;0;3,459;3,984;;;
19/12/2002 23;1,4;0;1413;0;0;0;3,456;2,697;;;
20/12/2002 00;1,3;0;1414;0;0;0;3,452;1,393;;;
20/12/2002 01;0,8;0;1414;0;0;0;3,449;0,159;;;
20/12/2002 02;0,4;0;1414;0;0;0;3,446;-0,92;;;
20/12/2002 03;-0,1;0;1414;0;0;0;3,442;-1,772;;;
20/12/2002 04;-0,2;0;1414;0;0;0;3,439;-2,338;;;
20/12/2002 05;-0,3;0;1414;0;0;0;3,435;-2,58;;;
20/12/2002 06;-0,4;0;1414;0;0;0;3,432;-2,483;;;
20/12/2002 07;-0,4;0;1414;0;0;0;3,428;-2,053;;;
20/12/2002 08;-0,4;43;1414;10;0;10;3,425;-1,319;;;
20/12/2002 09;-0,4;217;1414;25;0;25;3,42;-0,332;;;
20/12/2002 10;1;362;1414;82;0;82;3,416;0,841;;;
20/12/2002 11;2,3;455;1414;147;22;140;3,411;2,12;;;
20/12/2002 12;3,7;488;1414;196;103;160;3,406;3,417;;;
20/12/2002 13;4,2;461;1414;195;107;160;3,401;4,644;;;
20/12/2002 14;4,7;375;1414;157;115;127;3,395;5,717;;;
20/12/2002 15;5,2;236;1414;86;73;74;3,39;6,563;;;
20/12/2002 16;4;58;1414;16;0;16;3,384;7,124;;;
20/12/2002 17;2,9;0;1414;0;0;0;3,378;7,361;;;
20/12/2002 18;1,7;0;1414;0;0;0;3,373;7,259;;;
